"name","wikidata","commons","website","image","link_commons","link_de","link_en","link_fr","link_count","long","lat","timestamp"
"Holzmuseum","Q27479581","Arboretum national du vallon de l'Aubonne","http://www.arboretum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20bois%20arboretum%20du%20vallon%20de%20l%27Aubonne.jpg","https://commons.wikimedia.org/wiki/Category:Arboretum_national_du_vallon_de_l%27Aubonne",,,,5,"6.366858","46.511147",2020-01-13 11:52:05
"Maison de la Pierre ollaire","Q27479631","Musée de la pierre ollaire","http://www.museedebagnes.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Pierre%20Ollaire%202.JPG","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_de_la_pierre_ollaire",,,,8,"7.24341","46.05676",2020-01-13 11:52:05
"Maison des Glaciers","Q27479632",,"http://www.museedebagnes.ch",,,,,,8,"7.26592","46.04909",2020-01-13 11:52:05
"Scie et Moulins de Sarreyer","Q27479711","Scie et moulin de Sarreyer","http://www.museedebagnes.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Scie%20sarreyer%201.JPG","https://commons.wikimedia.org/wiki/Category:Scie_et_moulin_de_Sarreyer",,,,8,"7.25029","46.06402",2020-01-13 11:52:05
"Kaffeemuseum","Q27479712",,"http://www.chiccodoro.ch/?fuseaction=m9.18",,,,,,2,"9.0045","45.8423",2020-01-13 11:52:05
"Heimatmuseum Alt Falkenstein","Q27479714",,"http://www.museum-alt-falkenstein.ch",,,,,,8,"7.690717669","47.306971335",2020-01-13 11:52:05
"Botanischer Garten der Universität Basel","Q27479726",,"http://botgarten.unibas.ch",,,,,,3,"7.581064","47.558752",2020-01-13 11:52:05
"Casalgrande historical museum","Q27479756","Casalgrande historical museum","http://www.bellinzonaturismo.ch/it/castelli/castelgrande.aspx","http://commons.wikimedia.org/wiki/Special:FilePath/Castelgrande%20%28Bellinzona%29%20IV.jpg","https://commons.wikimedia.org/wiki/Category:Casalgrande_historical_museum",,,,11,"9.02207","46.19243",2020-01-13 11:52:05
"Castello di Sasso Corbano / Ausstellungszentrum","Q27479758",,"http://www.bellinzonaturismo.ch",,,,,,11,"9.03036","46.18816",2020-01-13 11:52:05
"Museo in Erba","Q27479762",,"http://www.museoinerba.com",,,,,,2,"8.94808","45.99858",2020-01-13 11:52:05
"MACT/CACT Tessiner Zentrum für zeitgenössische Kunst","Q27479763",,"http://www.cacticino.net",,,,,,0,"9.03299","46.20399",2020-01-13 11:52:05
"Museo Villa dei Cedri","Q27479764","Villa dei Cedri (Bellinzona)","http://www.villacedri.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20dei%20Cedri-Bellinzona.jpg","https://commons.wikimedia.org/wiki/Category:Villa_dei_Cedri_(Bellinzona)","https://it.wikipedia.org/wiki/Museo_civico_Villa_dei_Cedri",,,11,"9.02043","46.1846",2020-01-13 11:52:05
"Village museum Bennwil","Q27479771","Village museum Bennwil",,"http://commons.wikimedia.org/wiki/Special:FilePath/Bennwil%20vilagha%20muzeo%20066.JPG","https://commons.wikimedia.org/wiki/Category:Village_museum_Bennwil",,,,13,"7.78034","47.40394",2020-01-13 11:52:05
"Bergün local museum","Q27479774","Bergün local museum","https://www.museum-berguen.com/","http://commons.wikimedia.org/wiki/Special:FilePath/Ortsmuseum%20Berg%C3%BCn.JPG","https://commons.wikimedia.org/wiki/Category:Berg%C3%BCn_local_museum",,,,11,"9.74715","46.62798",2020-01-13 11:52:05
"Salvation Army Museum","Q27479795","Salvation Army Museum (Bern)","https://www.heilsarmee.ch/museum-archiv","http://commons.wikimedia.org/wiki/Special:FilePath/Heilsarmee-Museum-Bern.jpg","https://commons.wikimedia.org/wiki/Category:Salvation_Army_Museum_(Bern)",,,,10,"7.437","46.9469",2020-01-13 11:52:05
"Swiss Rifle Museum","Q27479802","Swiss Rifle Museum","https://www.schuetzenmuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Bern%20Schweizerisches%20Sch%C3%BCtzenmuseum%20DSC00531.JPG","https://commons.wikimedia.org/wiki/Category:Swiss_Rifle_Museum",,,,2,"7.44852","46.9429",2020-01-13 11:52:05
"botanical garden ""La Thomasia""","Q27479819","Botanical garden ""La Thomasia""","http://www.botanique.vd.ch","http://commons.wikimedia.org/wiki/Special:FilePath/MJBC-jardin-la-Thomasia-Bex-CH-1.jpg","https://commons.wikimedia.org/wiki/Category:Botanical_garden_%22La_Thomasia%22",,,,0,"7.11066","46.25096",2020-01-13 11:52:05
"Forte Mondascia / Militärmuseum","Q27479821",,"http://www.fortemondascia.ch/",,,,,,12,"8.9705","46.358",2020-01-13 11:52:05
"Binn regional museum","Q27479829",,"http://tourismus.binn.ch/content/view/33/48/",,,,,,5,"8.18527","46.36439",2020-01-13 11:52:05
"Local museum Binningen","Q27479831","Local museum Binningen","http://www.ortsmuseum-binningen.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Ortsmuseum%20Binningen%2C%20Baselland.jpg","https://commons.wikimedia.org/wiki/Category:Local_museum_Binningen",,,,1,"7.57263","47.54332",2020-01-13 11:52:05
"Birsfelder Museum","Q27479834",,"http://www.birsfelden.ch/de/vereine/museum/","http://commons.wikimedia.org/wiki/Special:FilePath/Birsfelder%20Museum%20KGS-12269.jpg",,,,,8,"7.62464","47.55515",2020-01-13 11:52:05
"Eisenbahnmuseum Blonay-Chamby","Q27479842","Rail vehicles of Blonay–Chamby Museum Railway","http://www.blonay-chamby.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Blonay-Chamby%20Bi%C3%A8re-Apples-Morges-Bahn%20-%206%20-%2001.jpg",,,,,7,"6.912198","46.45449",2020-01-13 11:52:05
"Töpfereimuseum","Q27479845",,"http://www.jurapoterie.ch",,,,,,4,"7.15137","47.47762",2020-01-13 11:52:05
"Walserhaus","Q27479851","Walserhaus (Bosco Gurin)","http://www.walserhaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Bosco%20maison%20Walser%202011-07-11%2013%2000%2039%20PICT3291.JPG","https://commons.wikimedia.org/wiki/Category:Walserhaus_(Bosco_Gurin)",,,,3,"8.48997","46.31722",2020-01-13 11:52:05
"Village museum Bottmingen","Q27479863","Village museum Bottmingen","http://www.dorfmuseumbottmingen.ch",,"https://commons.wikimedia.org/wiki/Category:Village_museum_Bottmingen",,,,7,"7.57066","47.52262",2020-01-13 11:52:05
"Axporama","Q27479866","Axporama","http://www.axpo.com/axporama","http://commons.wikimedia.org/wiki/Special:FilePath/Exponate%20zum%20Ausprobieren%20und%20Entdecken.jpg","https://commons.wikimedia.org/wiki/Category:Axporama","https://de.wikipedia.org/wiki/Axporama",,,5,"8.22465","47.5544",2020-01-13 11:52:05
"Musée de la vigne et du vin d'Anjou","Q27479867",,"http://www.chateaudeboudry.ch",,,,,,8,"6.83419","46.94945",2020-01-13 11:52:05
"Musée de l'Areuse","Q27479868",,"http://www.le-musee.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Picswiss%20NE-21-29.jpg",,,,,5,"6.8401","46.9497",2020-01-13 11:52:05
"Maison Buttin-de Loës","Q27479869",,"http://www.buttin-de-loes.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Grandvaux%20Sentier%20Vinches%201.JPG",,,,,3,"6.716005","46.493504",2020-01-13 11:52:05
"Hospiz-Museum","Q27479870",,"http://www.gsbernard.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Grd%20St%20Bernard.JPG",,,,,13,"7.17065","45.86886",2020-01-13 11:52:05
"Ciäsa Granda, Stampa","Q27479875","Ciäsa Granda, Stampa","http://www.ciaesagranda.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Stampa%20Museum.jpg","https://commons.wikimedia.org/wiki/Category:Ci%C3%A4sa_Granda,_Stampa",,,,0,"9.59015","46.34294",2020-01-13 11:52:05
"Palazzo Castelmur","Q27479876",,"http://www.palazzo-castelmur.ch",,,,,,13,"9.56157","46.3397",2020-01-13 11:52:05
"Schule für Holzbildhauerei","Q27479883",,"https://www.museum-holzbildhauerei.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Schule%20f%C3%BCr%20Holzbildhauerei%20Brienz.jpg","https://de.wikipedia.org/wiki/Schule_f%C3%BCr_Holzbildhauerei",,,,10,"8.024832","46.756518",2020-01-13 11:52:05
"Museum Stockalperschloss","Q27479889",,,,,,,,4,"7.99065","46.31526",2020-01-13 11:52:05
"Museo Leoncavallo","Q27479900","Casa Baccalà e museo Leoncavallo","http://www.leoncavallo.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Brissago%20Baccal%C3%A0%202011-07-10%2012%2019%2000%20PICT3217.JPG",,,,,11,"8.71155","46.11934",2020-01-13 11:52:05
"Groupe E Electrobroc, Energie-Informationszentrum","Q27479919",,"http://www.groupe-e.ch/electrobroc","http://commons.wikimedia.org/wiki/Special:FilePath/2014-Broc-Electrobroc.jpg",,,,,9,"7.1026","46.6092",2020-01-13 11:52:05
"Krippen- und Spielzeugmuseum","Q27479930",,"http://museum-bubendorf.ch",,,,,,7,"7.73673","47.44944",2020-01-13 11:52:05
"Museo del Bigorio","Q27479959","Kapuzinerkloster Bigorio","http://www.bigorio.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Complesso%20del%20Convento%20di%20S.%20Maria%20Assunta%20e%20Museo%20a%20Bigorio%20%28Kloster%20Santa%20Maria%20Assunta%20und%20Museum%29.jpg",,,,,6,"8.95008","46.07214",2020-01-13 11:52:05
"Regionalmuseum Centovalli und Piemont","Q27479969",,"http://www.centovalli.net",,,,,,6,"8.70023","46.17768",2020-01-13 11:52:05
"Museo di Valmaggia","Q27479970","Case Franzoni e Museo di Valmaggia","http://www.museovalmaggia.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Cevio%20Franzoni%202011-07-06%2016%2001%2051%20PICT3139.JPG","https://commons.wikimedia.org/wiki/Category:Case_Franzoni_e_Museo_di_Valmaggia",,,,0,"8.60151","46.32089",2020-01-13 11:52:05
"Balloon Museum","Q27479975",,"http://www.espace-ballon.ch/",,,,,,9,"7.13033","46.47311",2020-01-13 11:52:05
"Museum of the Pays-d’Enhaut","Q27479977",,"http://www.musee-chateau-doex.ch",,,,,,6,"7.13537","46.47618",2020-01-13 11:52:05
"Museum Hermann Hesse Montagnola","Q27479991","Hermann Hesse Museum Montagnola","http://www.hessemontagnola.ch","http://commons.wikimedia.org/wiki/Special:FilePath/2012-07-04%20Montagnola%20Hesse%20Museum%2030.JPG","https://commons.wikimedia.org/wiki/Category:Hermann_Hesse_Museum_Montagnola","https://it.wikipedia.org/wiki/Museo_Hermann_Hesse",,,12,"8.91897","45.98297",2020-01-13 11:52:05
"Martinet de Corcelles (Fondation Ankli)","Q27479997",,"http://www.jurabernois.ch/de/entdeckungen/museen/museum-martinet-de-corcelles.2038.html","http://commons.wikimedia.org/wiki/Special:FilePath/Corcelles%20Hammerschmiede03.JPG",,,,,11,"7.452114496","47.284363032",2020-01-13 11:52:05
"Kinemathek Jean-Marie Boursicot S.A.","Q27480002",,,,,,,,2,"6.57992","46.55418",2020-01-13 11:52:05
"Heimatmuseum Ackerhus","Q27480055",,,,,,,,5,"9.122212","47.267284",2020-01-13 11:52:05
"Maison du blé et du pain","Q27480082",,"http://www.bonpain.ch","http://commons.wikimedia.org/wiki/Special:FilePath/La%20Maison%20du%20bl%C3%A9%20et%20du%20pain.jpg",,,,,8,"6.632512","46.641988",2020-01-13 11:52:05
"Diorama Bethlehem","Q27480180",,"http://www.diorama.ch",,,,,,13,"8.7491","47.1301",2020-01-13 11:52:05
"Panorama Einsiedeln","Q27480185","Panorama Einsiedeln","http://www.panorama-einsiedeln.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20Einsiedeln%2001.jpg","https://commons.wikimedia.org/wiki/Category:Panorama_Einsiedeln","nl",,,2,"8.749396","47.131619",2020-01-13 11:52:05
"Tal Museum Engelberg","Q27480203",,"http://www.talmuseum.ch",,,,,,1,"8.4076","46.82145",2020-01-13 11:52:05
"August-Suter-Museum","Q27480205",,"http://www.eptingen.ch/02_gemeinde/museum/museum_suter.htm",,,,,,5,"7.81894","47.38615",2020-01-13 11:52:05
"Vinorama Museum Ermatingen","Q27480208",,"http://www.vinorama-ermatingen.ch/",,,,,,0,"9.076964","47.668733",2020-01-13 11:52:05
"Kirchenmuseum","Q27480210",,,"http://commons.wikimedia.org/wiki/Special:FilePath/Ernen%20Kirchenmuseum.JPG",,,,,11,"8.14402","46.39879",2020-01-13 11:52:05
"Museum im Zendenrathaus","Q27480211",,,"http://commons.wikimedia.org/wiki/Special:FilePath/Ernen%20Zendenrathaus%20Museum.JPG",,,,,10,"8.14609","46.39879",2020-01-13 11:52:05
"Museum Jost-Sigristen in Ernen","Q27480212",,,"http://commons.wikimedia.org/wiki/Special:FilePath/Ernen%20Jost%20Sigristen%20Museum.JPG",,,,,2,"8.14603","46.39842",2020-01-13 11:52:05
"Village museum Ettingen","Q27480218","Village museum Ettingen",,"http://commons.wikimedia.org/wiki/Special:FilePath/Dorfmuseum%20Ettingen.jpg","https://commons.wikimedia.org/wiki/Category:Village_museum_Ettingen",,,,0,"7.54425","47.47928",2020-01-13 11:52:05
"Museum in Evolène","Q27480221",,"http://www.evolene-region.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Evol%C3%A8ne.JPG",,,,,11,"7.4962","46.11268",2020-01-13 11:52:05
"Historical Museum Thurgau","Q27480235","Historisches Museum Thurgau","http://www.historisches-museum.tg.ch",,"https://commons.wikimedia.org/wiki/Category:Historisches_Museum_Thurgau","https://de.wikipedia.org/wiki/Historisches_Museum_Thurgau",,,10,"8.89743","47.55556",2020-01-13 11:52:05
"Museum für Archäologie des Kantons Thurgau","Q27480237","Museum für Archäologie des Kantons Thurgau","http://www.archaeologie.tg.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20f%C3%BCr%20Arch%C3%A4ologie%20Kanton%20Thurgau.jpg","https://commons.wikimedia.org/wiki/Category:Museum_f%C3%BCr_Arch%C3%A4ologie_des_Kantons_Thurgau",,,,9,"8.89855","47.55651",2020-01-13 11:52:05
"Naturmuseum des Kantons Thurgau","Q27480239","Naturmuseum des Kantons Thurgau","http://www.naturmuseum.tg.ch",,"https://commons.wikimedia.org/wiki/Category:Naturmuseum_des_Kantons_Thurgau",,,,4,"8.8986","47.55655",2020-01-13 11:52:05
"Kirchenschatz der Kathedrale Sankt Nikolaus","Q27480254","Cathédrale Saint-Nicolas (Fribourg)","http://www.stnicolas.ch/cathedrale/tresor",,,,,,5,"7.16317","46.80615",2020-01-13 11:52:05
"Museum am Dorfplatz","Q27480257",,"http://www.gais-tourismus.ch",,,,,,10,"9.45419","47.36214",2020-01-13 11:52:05
"Collections Baur","Q27481219","Fondation Baur, Musée des arts d'Extrême-Orient","http://www.fondationbaur.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Fondation%20Baur%20Geneve.JPG","https://commons.wikimedia.org/wiki/Category:Fondation_Baur,_Mus%C3%A9e_des_arts_d%27Extr%C3%AAme-Orient",,,,0,"6.15337","46.19759",2020-01-13 11:52:05
"Zoubov Foundation Museum","Q27481252","Fondation Zoubov","http://www.geneve.ch/zoubov/","http://commons.wikimedia.org/wiki/Special:FilePath/Fondation%20Zoubov%2002.jpg","https://commons.wikimedia.org/wiki/Category:Fondation_Zoubov",,,,0,"6.14441","46.20171",2020-01-13 11:52:05
"Leventina-Museum","Q27481281","Museo di Leventina","http://www.museodileventina.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Giornico1.jpg","https://commons.wikimedia.org/wiki/Category:Museo_di_Leventina","https://it.wikipedia.org/wiki/Museo_di_Leventina",,,7,"8.87573","46.4017",2020-01-13 11:52:05
"Museum Hans Josephsohn","Q27481283",,,,,,,,6,"8.87053","46.4055",2020-01-13 11:52:05
"Museum des Landes Glarus","Q27481296",,"http://www.freulerpalast.ch","http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A4fels%20Museum%20GL.JPG",,,,,8,"9.06339","47.09922",2020-01-13 11:52:05
"Naturwissenschaftliche Sammlungen (Glarus)","Q27481309",,"http://gl.ch",,,,,,5,"9.15204","46.985849",2020-01-13 11:52:05
"Schiefertafelfabrik Elm","Q27481312","Schiefertafelfabrik Elm","http://www.plattenberg.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Historisches%20Inventar%20der%20Schiefertafelfabrik%202014-09-18%2010.11.40.jpg","https://commons.wikimedia.org/wiki/Category:Schiefertafelfabrik_Elm",,,,8,"9.172738","46.917725",2020-01-13 11:52:05
"Schloss Grandson","Q27481345",,"http://www.chateau-grandson.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Rochet%201901.JPG",,,,,3,"6.64704","46.80966",2020-01-13 11:52:05
"Kultur-Historisches Museum Grenchen","Q27481360",,"http://www.museumgrenchen.ch",,,,,,4,"7.394863215","47.192655748",2020-01-13 11:52:05
"Kunsthaus Grenchen","Q27481363","Villa Girard - Kunsthaus Grenchen","http://www.kunsthausgrenchen.ch","http://commons.wikimedia.org/wiki/Special:FilePath/2016-02-06-Grenchen%20%28Foto%20Dietrich%20Michael%20Weidmann%29%20%283%29.JPG",,,,,2,"7.39812","47.18912",2020-01-13 11:52:05
"La Maison du Gruyère","Q27481397",,"http://www.lamaisondugruyere.ch",,,,,,9,"7.07279","46.58219",2020-01-13 11:52:05
"Laténium","Q27481419","Laténium","http://www.latenium.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Latenium%20mg%202215.jpg","https://commons.wikimedia.org/wiki/Category:Lat%C3%A9nium","https://de.wikipedia.org/wiki/Lat%C3%A9nium","https://en.wikipedia.org/wiki/Lat%C3%A9nium","https://fr.wikipedia.org/wiki/Lat%C3%A9nium",12,"6.9708","47.0072",2020-01-13 11:52:05
"Heiden Museum","Q27481424","Heiden Museum","http://www.museum.heiden.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Heiden-Kirchplatz.jpg","https://commons.wikimedia.org/wiki/Category:Heiden_Museum",,,,4,"9.5348","47.44456",2020-01-13 11:52:05
"Sammlung des Schloss Heidegg","Q27481455","Schloss Heidegg","http://www.heidegg.ch",,,,,,3,"8.272975","47.216649",2020-01-13 11:52:05
"Wohn-und Porzellanmuseum E.S.Kern im Agentenhaus","Q27481486",,"http://www.agentenhaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Sogenanntes%20Agentenhaus%2C%20Seestrasse%20175%20in%20Horgen%202011-08-29%2015-15-20.jpg",,,,,13,"8.600633333","47.259897222",2020-01-13 11:52:05
"Kunsthaus Interlaken","Q27481498",,"http://www.kunsthausinterlaken.ch",,"https://de.wikipedia.org/wiki/Kunsthaus_Interlaken",,,,0,"7.85706","46.68449",2020-01-13 11:52:05
"Museum des Onsernone","Q27481503",,"http://www.onsernone.ch",,,,,,6,"8.67256","46.2024",2020-01-13 11:52:05
"Walter-Eglin-Museum Känerkinden","Q27481515","Walter-Eglin-Museum Känerkinden","http://www.kaenerkinden.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kaenerkinden%20Walter-Eglin-Muzeo%20302.JPG","https://commons.wikimedia.org/wiki/Category:Walter-Eglin-Museum_K%C3%A4nerkinden",,,,13,"7.83575","47.41157",2020-01-13 11:52:05
"Lötschentaler Museum","Q27481526","Lötschentaler Museum","http://www.loetschentalermuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Sammlung%20L%C3%B6tschentaler%20Museum%201.JPG","https://commons.wikimedia.org/wiki/Category:L%C3%B6tschentaler_Museum",,,,4,"7.7731","46.39939",2020-01-13 11:52:05
"Ortsgeschichtliches Archiv / Ortsmuseum","Q27481670","Ortsmuseum Küsnacht","http://www.ortsmuseum-kuesnacht.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Ortsmuseum%2C%20Tobelweg%201%20in%20K%C3%BCsnacht%202011-08-26%2014-44-16%20ShiftN.jpg","https://commons.wikimedia.org/wiki/Category:Ortsmuseum_K%C3%BCsnacht",,,,2,"8.586936","47.317243",2020-01-13 11:52:05
"Heimatmuseum Bucheggberg","Q27481904",,"http://www.stiftung-schloss-buchegg.ch",,,,,,12,"7.51003","47.14122",2020-01-13 11:52:05
"Musée d'histoire de La Chaux-de-Fonds","Q27482006",,"http://www.mhcdf.ch",,,,,,11,"6.8301","47.10062",2020-01-13 11:52:05
"Musée d'histoire naturelle de La Chaux-de-Fonds","Q27482062","Musée d'histoire naturelle de La Chaux-de-Fonds","http://www.mhnc.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%20Natural%20History%20La%20Chaux%20Aug%202013.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_d%27histoire_naturelle_de_La_Chaux-de-Fonds","https://species.wikimedia.org/wiki/MHNLCDF",,,4,"6.82518","47.09967",2020-01-13 11:52:05
"Kunsthistorisches Museum (La Neuveville)","Q27482247",,"http://www.museelaneuveville.ch",,,,,,2,"7.09299","47.06376",2020-01-13 11:52:05
"Schloss La Sarraz | Musée romand","Q27482522",,"http://www.chateau-lasarraz.ch",,,,,,9,"6.51405","46.66045",2020-01-13 11:52:05
"Museum Laufental","Q27482976",,"http://www.museumlaufental.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Laufental.jpg",,,,,4,"7.49965","47.42293",2020-01-13 11:52:05
"Archives de la construction moderne (EPFL)","Q27483170","Archives de la construction moderne","http://acm.epfl.ch/page-26679-fr.html","http://commons.wikimedia.org/wiki/Special:FilePath/Archives%20de%20la%20construction%20moderne%20EPFL.jpg","https://commons.wikimedia.org/wiki/Category:Archives_de_la_construction_moderne","https://fr.wikipedia.org/wiki/Archives_de_la_construction_moderne",,,4,"6.56393","46.52095",2020-01-13 11:52:05
"Local museum Lausen","Q27483913","Local museum Lausen",,,"https://commons.wikimedia.org/wiki/Category:Local_museum_Lausen",,,,1,"7.75685","47.47659",2020-01-13 11:52:05
"Espace Horloger de la Vallée de Joux","Q27483976","Espace Horloger de la Vallée de Joux","http://www.espacehorloger.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Espace%20Horloger%20de%20la%20Vall%C3%A9e%20de%20Joux%20-%2003.jpg","https://commons.wikimedia.org/wiki/Category:Espace_Horloger_de_la_Vall%C3%A9e_de_Joux",,,,1,"6.227286","46.604199",2020-01-13 11:52:05
"Musée Audemars Piguet","Q27483983",,"http://www.audemarspiguet.com","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Audemars%20Piguet%20-%2002.jpg",,,,,11,"6.208455","46.580506",2020-01-13 11:52:05
